6/7/2021,10,3765
7/7/2021,10,3775
8/7/2021,11,3786
9/7/2021,12,3798
10/7/2021,13,3811
11/7/2021,13,3824
12/7/2021,12,3836
13/7/2021,15,3851
14/7/2021,16,3867
15/7/2021,15,3882
16/7/2021,13,3895
17/7/2021,15,3910
18/7/2021,12,3922
19/7/2021,16,3938
20/7/2021,18,3956
21/7/2021,0,3956
22/7/2021,38,3994
23/7/2021,14,4008
24/7/2021,18,4026
25/7/2021,16,4042
26/7/2021,21,4063
27/7/2021,24,4087
28/7/2021,25,4112
29/7/2021,49,4161
30/7/2021,28,4189
31/7/2021,0,4189
1/8/2021,65,4254
2/8/2021,37,4291
3/8/2021,38,4329
4/8/2021,41,4370
5/8/2021,34,4404
6/8/2021,37,4441
7/8/2021,46,4487
8/8/2021,0,4487
9/8/2021,63,4550
